product_id,product_name,category,subcategory,brand,gender,age_group,size,color,selling_season,supplier,cost_price,selling_price,profit_margin_percent,image_url,status,movement_type
P0137,Hustle T-Shirts Navy,Men,T-Shirts,Hustle,Men,Adult,XS,Navy,Summer,Kandy Mills,3387.41,4573.0,35,https://coolplanet.lk/images/products/P0137.jpg,Active,Normal
P0138,Emerald T-Shirts Cream,Men,T-Shirts,Emerald,Men,Adult,M,Cream,Summer,Blue Horizon Apparel,4519.04,6326.66,40,https://coolplanet.lk/images/products/P0138.jpg,Active,Slow Moving
P0139,Libera Skirts Pink,Women,Skirts,Libera,Women,Adult,L,Pink,Back to School,Sunrise Fashion,1525.63,1922.3,26,https://coolplanet.lk/images/products/P0139.jpg,Active,Normal
P0140,Miss Modano T-Shirts Khaki,Women,T-Shirts,Miss Modano,Women,Adult,S,Khaki,Summer,Colombo Garments,4019.53,5747.93,43,https://coolplanet.lk/images/products/P0140.jpg,Active,Normal
P0141,King Street Kids T-Shirts Khaki,Kids,Kids T-Shirts,King Street,Kids,Kids,6Y,Khaki,Summer,Lanka Textiles,2111.19,2765.66,31,https://coolplanet.lk/images/products/P0141.jpg,Active,Normal
P0142,King Street Shoes Cream,Footwear,Shoes,King Street,Women,Adult,36,Cream,Summer,Lanka Textiles,3915.5,5481.7,40,https://coolplanet.lk/images/products/P0142.jpg,Active,Trending
P0143,King Street Dresses Red,Women,Dresses,King Street,Women,Adult,XXL,Red,All Season,Fashion Hub PVT,1236.73,1620.11,31,https://coolplanet.lk/images/products/P0143.jpg,Active,Slow Moving
P0144,Emerald Shoes Charcoal,Footwear,Shoes,Emerald,Kids,Kids,37,Charcoal,All Season,Colombo Garments,2520.76,3529.07,40,https://coolplanet.lk/images/products/P0144.jpg,Active,Normal
P0145,Hustle Boys Wear Grey,Kids,Boys Wear,Hustle,Kids,Kids,2Y,Grey,All Season,Kandy Mills,1260.34,1701.46,35,https://coolplanet.lk/images/products/P0145.jpg,Active,Normal
P0146,Miss Modano Sandals Khaki,Footwear,Sandals,Miss Modano,Men,Adult,38,Khaki,All Season,Lanka Textiles,856.96,1216.89,42,https://coolplanet.lk/images/products/P0146.jpg,Active,Trending
P0147,Libera Boys Wear Navy,Kids,Boys Wear,Libera,Kids,Kids,10Y,Navy,All Season,Island Wear Ltd,1278.1,1610.41,26,https://coolplanet.lk/images/products/P0147.jpg,Active,Fast Moving
P0148,King Street Jackets Orange,Women,Jackets,King Street,Women,Adult,M,Orange,Winter,Sunrise Fashion,4059.18,5317.53,31,https://coolplanet.lk/images/products/P0148.jpg,Active,Trending
P0149,Miss Modano Shoes Orange,Footwear,Shoes,Miss Modano,Men,Adult,38,Orange,Festive,Sunrise Fashion,5768.17,8594.57,49,https://coolplanet.lk/images/products/P0149.jpg,Active,Normal
P0150,Hustle Shorts White,Men,Shorts,Hustle,Men,Adult,XS,White,Summer,Lanka Textiles,4364.93,5849.01,34,https://coolplanet.lk/images/products/P0150.jpg,Active,Normal
P0151,Modano Wallets White,Accessories,Wallets,Modano,Women,Adult,S,White,All Season,Fashion Hub PVT,3064.82,4352.05,42,https://coolplanet.lk/images/products/P0151.jpg,Active,Normal
P0152,Modano Polo Shirts Purple,Men,Polo Shirts,Modano,Men,Adult,L,Purple,All Season,Sunrise Fashion,1304.1,1864.86,43,https://coolplanet.lk/images/products/P0152.jpg,Active,Normal
P0153,Miss Modano Boys Wear Navy,Kids,Boys Wear,Miss Modano,Kids,Kids,14Y,Navy,All Season,Lanka Textiles,1482.96,2090.97,41,https://coolplanet.lk/images/products/P0153.jpg,Active,Trending
P0154,Modano Jeans Blue,Women,Jeans,Modano,Women,Adult,M,Blue,Summer,Lanka Textiles,3615.71,5278.93,46,https://coolplanet.lk/images/products/P0154.jpg,Active,Normal
P0155,Hustle Boys Wear Purple,Kids,Boys Wear,Hustle,Kids,Kids,14Y,Purple,All Season,Colombo Garments,2447.92,3353.65,37,https://coolplanet.lk/images/products/P0155.jpg,Active,Normal
P0156,Modano Tops Grey,Women,Tops,Modano,Women,Adult,M,Grey,All Season,Fashion Hub PVT,4640.03,6681.64,44,https://coolplanet.lk/images/products/P0156.jpg,Active,Normal
P0157,Miss Modano Caps Navy,Accessories,Caps,Miss Modano,Women,Adult,M,Navy,All Season,Colombo Garments,2312.37,3352.94,45,https://coolplanet.lk/images/products/P0157.jpg,Active,Normal
P0158,Emerald Jeans Teal,Men,Jeans,Emerald,Men,Adult,M,Teal,Winter,Blue Horizon Apparel,1465.98,2023.05,38,https://coolplanet.lk/images/products/P0158.jpg,Active,Slow Moving
P0159,Miss Modano Boys Wear Navy,Kids,Boys Wear,Miss Modano,Kids,Kids,12Y,Navy,Back to School,Kandy Mills,2493.94,3491.51,40,https://coolplanet.lk/images/products/P0159.jpg,Active,Normal
P0160,Miss Modano T-Shirts Teal,Women,T-Shirts,Miss Modano,Women,Adult,M,Teal,Summer,Sunrise Fashion,3625.45,5184.4,43,https://coolplanet.lk/images/products/P0160.jpg,Active,Normal
P0161,Hustle Boys Wear Green,Kids,Boys Wear,Hustle,Kids,Kids,8Y,Green,All Season,Blue Horizon Apparel,1150.59,1518.78,32,https://coolplanet.lk/images/products/P0161.jpg,Active,Non Moving
P0162,Hustle Boys Wear Pink,Kids,Boys Wear,Hustle,Kids,Kids,12Y,Pink,Back to School,Kandy Mills,1503.45,2029.66,35,https://coolplanet.lk/images/products/P0162.jpg,Active,Normal
P0163,Miss Modano Polo Shirts Cream,Men,Polo Shirts,Miss Modano,Men,Adult,XL,Cream,All Season,Kandy Mills,4003.01,5804.37,45,https://coolplanet.lk/images/products/P0163.jpg,Active,Normal
P0164,Miss Modano Shoes Red,Footwear,Shoes,Miss Modano,Unisex,Adult,40,Red,All Season,Sunrise Fashion,3208.73,4684.74,46,https://coolplanet.lk/images/products/P0164.jpg,Active,Trending
P0165,Emerald Kids T-Shirts Brown,Kids,Kids T-Shirts,Emerald,Kids,Kids,10Y,Brown,All Season,Lanka Textiles,562.88,788.03,40,https://coolplanet.lk/images/products/P0165.jpg,Active,Normal
P0166,Modano Girls Wear Charcoal,Kids,Girls Wear,Modano,Kids,Kids,10Y,Charcoal,Back to School,Blue Horizon Apparel,2035.03,3011.84,48,https://coolplanet.lk/images/products/P0166.jpg,Active,Fast Moving
P0167,Modano Shorts Beige,Men,Shorts,Modano,Men,Adult,L,Beige,Summer,Sunrise Fashion,2544.63,3638.82,43,https://coolplanet.lk/images/products/P0167.jpg,Active,Normal
P0168,Miss Modano Tops Pink,Women,Tops,Miss Modano,Women,Adult,XXL,Pink,All Season,Island Wear Ltd,2443.32,3469.51,42,https://coolplanet.lk/images/products/P0168.jpg,Active,Normal
P0169,Libera Jackets Orange,Men,Jackets,Libera,Men,Adult,S,Orange,All Season,Fashion Hub PVT,2829.84,3735.39,32,https://coolplanet.lk/images/products/P0169.jpg,Active,Slow Moving
P0170,Emerald Tops Red,Women,Tops,Emerald,Women,Adult,L,Red,Festive,Kandy Mills,2315.45,3334.25,44,https://coolplanet.lk/images/products/P0170.jpg,Active,Normal
P0171,Miss Modano Caps Blue,Accessories,Caps,Miss Modano,Men,Adult,L,Blue,Summer,Fashion Hub PVT,1241.23,1750.14,41,https://coolplanet.lk/images/products/P0171.jpg,Active,Fast Moving
P0172,Hustle Tops Coral,Women,Tops,Hustle,Women,Adult,XS,Coral,All Season,Kandy Mills,3306.94,4464.37,35,https://coolplanet.lk/images/products/P0172.jpg,Active,Normal
P0173,King Street Boys Wear Green,Kids,Boys Wear,King Street,Kids,Kids,12Y,Green,Back to School,Lanka Textiles,2005.77,2767.96,38,https://coolplanet.lk/images/products/P0173.jpg,Active,Fast Moving
P0174,Hustle Kids T-Shirts Navy,Kids,Kids T-Shirts,Hustle,Kids,Kids,8Y,Navy,All Season,Blue Horizon Apparel,2143.82,2958.47,38,https://coolplanet.lk/images/products/P0174.jpg,Active,Normal
P0175,Miss Modano Wallets Yellow,Accessories,Wallets,Miss Modano,Women,Adult,M,Yellow,Festive,Blue Horizon Apparel,858.03,1235.57,44,https://coolplanet.lk/images/products/P0175.jpg,Active,Normal
P0176,Miss Modano Shorts Olive,Men,Shorts,Miss Modano,Men,Adult,S,Olive,Summer,Blue Horizon Apparel,1879.87,2669.41,42,https://coolplanet.lk/images/products/P0176.jpg,Active,Slow Moving
P0177,King Street Kids T-Shirts Khaki,Kids,Kids T-Shirts,King Street,Kids,Kids,10Y,Khaki,All Season,Lanka Textiles,1967.49,2597.09,32,https://coolplanet.lk/images/products/P0177.jpg,Active,Normal
P0178,Hustle Dresses Coral,Women,Dresses,Hustle,Women,Adult,XXL,Coral,Festive,Blue Horizon Apparel,3379.96,4664.34,38,https://coolplanet.lk/images/products/P0178.jpg,Active,Normal
P0179,Miss Modano Sneakers White,Footwear,Sneakers,Miss Modano,Women,Adult,38,White,Summer,Kandy Mills,6114.81,8988.77,47,https://coolplanet.lk/images/products/P0179.jpg,Active,Normal
P0180,Emerald Shoes Beige,Footwear,Shoes,Emerald,Men,Adult,41,Beige,Summer,Colombo Garments,3958.02,5659.97,43,https://coolplanet.lk/images/products/P0180.jpg,Active,Normal
P0181,Miss Modano Bags Green,Accessories,Bags,Miss Modano,Unisex,Adult,M,Green,Back to School,Island Wear Ltd,1710.3,2548.34,49,https://coolplanet.lk/images/products/P0181.jpg,Active,Slow Moving
P0182,Modano Caps Orange,Accessories,Caps,Modano,Unisex,Adult,M,Orange,Winter,Colombo Garments,824.41,1203.64,46,https://coolplanet.lk/images/products/P0182.jpg,Active,Slow Moving
P0183,Modano Caps Beige,Accessories,Caps,Modano,Women,Adult,L,Beige,All Season,Kandy Mills,1328.34,1939.37,46,https://coolplanet.lk/images/products/P0183.jpg,Active,Normal
P0184,Libera Kids Shorts Orange,Kids,Kids Shorts,Libera,Kids,Kids,14Y,Orange,Summer,Lanka Textiles,970.45,1300.4,34,https://coolplanet.lk/images/products/P0184.jpg,Active,Normal
P0185,Emerald Caps Olive,Accessories,Caps,Emerald,Unisex,Adult,M,Olive,Back to School,Colombo Garments,2626.48,3572.01,36,https://coolplanet.lk/images/products/P0185.jpg,Active,Trending
P0186,Emerald Dresses Grey,Women,Dresses,Emerald,Women,Adult,L,Grey,All Season,Sunrise Fashion,2552.88,3676.14,44,https://coolplanet.lk/images/products/P0186.jpg,Active,Normal
P0187,Miss Modano Girls Wear Olive,Kids,Girls Wear,Miss Modano,Kids,Kids,4Y,Olive,Back to School,Sunrise Fashion,930.41,1395.62,50,https://coolplanet.lk/images/products/P0187.jpg,Active,Fast Moving
P0188,Hustle Girls Wear Blue,Kids,Girls Wear,Hustle,Kids,Kids,14Y,Blue,All Season,Fashion Hub PVT,2387.8,3295.16,38,https://coolplanet.lk/images/products/P0188.jpg,Active,Normal
P0189,Hustle Kids T-Shirts Black,Kids,Kids T-Shirts,Hustle,Kids,Kids,10Y,Black,Summer,Lanka Textiles,2502.45,3278.21,31,https://coolplanet.lk/images/products/P0189.jpg,Active,Slow Moving
P0190,Miss Modano Kids Shorts Khaki,Kids,Kids Shorts,Miss Modano,Kids,Kids,4Y,Khaki,Summer,Sunrise Fashion,1010.72,1425.12,41,https://coolplanet.lk/images/products/P0190.jpg,Active,Normal
P0191,Miss Modano Shorts Pink,Men,Shorts,Miss Modano,Men,Adult,S,Pink,Summer,Sunrise Fashion,2994.71,4282.44,43,https://coolplanet.lk/images/products/P0191.jpg,Active,Normal
P0192,Emerald Boys Wear Red,Kids,Boys Wear,Emerald,Kids,Kids,4Y,Red,Back to School,Colombo Garments,981.24,1403.17,43,https://coolplanet.lk/images/products/P0192.jpg,Active,Fast Moving
P0193,Miss Modano T-Shirts Pink,Women,T-Shirts,Miss Modano,Women,Adult,XL,Pink,Summer,Lanka Textiles,1586.34,2347.78,48,https://coolplanet.lk/images/products/P0193.jpg,Active,Normal
P0194,Modano Polo Shirts Purple,Men,Polo Shirts,Modano,Men,Adult,XXL,Purple,Festive,Sunrise Fashion,3156.44,4734.66,50,https://coolplanet.lk/images/products/P0194.jpg,Active,Normal
P0195,Emerald Girls Wear Olive,Kids,Girls Wear,Emerald,Kids,Kids,12Y,Olive,Back to School,Blue Horizon Apparel,1173.0,1689.12,44,https://coolplanet.lk/images/products/P0195.jpg,Active,Normal
P0196,King Street Shoes Charcoal,Footwear,Shoes,King Street,Women,Adult,37,Charcoal,Summer,Lanka Textiles,5191.18,6904.27,33,https://coolplanet.lk/images/products/P0196.jpg,Active,Fast Moving
P0197,Miss Modano Jeans Coral,Men,Jeans,Miss Modano,Men,Adult,S,Coral,All Season,Fashion Hub PVT,2633.53,3765.95,43,https://coolplanet.lk/images/products/P0197.jpg,Active,Normal
P0198,Emerald Kids Shorts Cream,Kids,Kids Shorts,Emerald,Kids,Kids,8Y,Cream,All Season,Blue Horizon Apparel,1523.49,2148.12,41,https://coolplanet.lk/images/products/P0198.jpg,Active,Normal
P0199,Modano Sandals Black,Footwear,Sandals,Modano,Kids,Kids,45,Black,All Season,Sunrise Fashion,3929.2,5775.93,47,https://coolplanet.lk/images/products/P0199.jpg,Active,Fast Moving
P0200,Hustle Bags White,Accessories,Bags,Hustle,Women,Adult,S,White,Festive,Sunrise Fashion,2805.32,3899.39,39,https://coolplanet.lk/images/products/P0200.jpg,Active,Normal
P0201,Hustle Wallets Purple,Accessories,Wallets,Hustle,Women,Adult,S,Purple,Winter,Colombo Garments,1488.09,1934.52,30,https://coolplanet.lk/images/products/P0201.jpg,Active,Normal
P0202,Libera T-Shirts Black,Men,T-Shirts,Libera,Men,Adult,L,Black,All Season,Kandy Mills,2993.77,3832.02,28,https://coolplanet.lk/images/products/P0202.jpg,Active,Trending
P0203,King Street T-Shirts White,Men,T-Shirts,King Street,Men,Adult,L,White,Summer,Fashion Hub PVT,1632.93,2171.8,33,https://coolplanet.lk/images/products/P0203.jpg,Active,Trending
P0204,Hustle Boys Wear White,Kids,Boys Wear,Hustle,Kids,Kids,4Y,White,All Season,Kandy Mills,2028.59,2738.6,35,https://coolplanet.lk/images/products/P0204.jpg,Active,Fast Moving
P0205,Miss Modano Jackets Coral,Women,Jackets,Miss Modano,Women,Adult,XXL,Coral,All Season,Colombo Garments,1461.67,2192.5,50,https://coolplanet.lk/images/products/P0205.jpg,Active,Normal
P0206,Libera T-Shirts Teal,Women,T-Shirts,Libera,Women,Adult,XXL,Teal,Summer,Island Wear Ltd,3572.12,4643.76,30,https://coolplanet.lk/images/products/P0206.jpg,Active,Normal
P0207,Hustle Jackets Khaki,Women,Jackets,Hustle,Women,Adult,L,Khaki,All Season,Island Wear Ltd,1188.46,1640.07,38,https://coolplanet.lk/images/products/P0207.jpg,Active,Trending
P0208,King Street Tops Green,Women,Tops,King Street,Women,Adult,XS,Green,Summer,Blue Horizon Apparel,4889.96,6797.05,39,https://coolplanet.lk/images/products/P0208.jpg,Active,Normal
P0209,King Street T-Shirts Cream,Women,T-Shirts,King Street,Women,Adult,XS,Cream,Summer,Island Wear Ltd,759.02,1024.68,35,https://coolplanet.lk/images/products/P0209.jpg,Active,Normal
P0210,Emerald Belts Teal,Accessories,Belts,Emerald,Unisex,Adult,S,Teal,Festive,Fashion Hub PVT,1371.27,1864.93,36,https://coolplanet.lk/images/products/P0210.jpg,Active,Trending
P0211,Modano Sneakers Grey,Footwear,Sneakers,Modano,Unisex,Adult,39,Grey,All Season,Lanka Textiles,2646.69,3784.77,43,https://coolplanet.lk/images/products/P0211.jpg,Active,Normal
P0212,Hustle Kids T-Shirts Brown,Kids,Kids T-Shirts,Hustle,Kids,Kids,8Y,Brown,All Season,Sunrise Fashion,507.69,705.69,39,https://coolplanet.lk/images/products/P0212.jpg,Active,Normal
P0213,Emerald Caps Maroon,Accessories,Caps,Emerald,Women,Adult,S,Maroon,Winter,Blue Horizon Apparel,261.27,376.23,44,https://coolplanet.lk/images/products/P0213.jpg,Active,Normal
P0214,Hustle Tops Yellow,Women,Tops,Hustle,Women,Adult,XL,Yellow,Festive,Sunrise Fashion,2807.01,3845.6,37,https://coolplanet.lk/images/products/P0214.jpg,Active,Normal
P0215,Modano Sandals Blue,Footwear,Sandals,Modano,Kids,Kids,41,Blue,All Season,Island Wear Ltd,6235.69,8979.39,44,https://coolplanet.lk/images/products/P0215.jpg,Active,Trending
P0216,King Street Bags White,Accessories,Bags,King Street,Unisex,Adult,One Size,White,Back to School,Kandy Mills,2493.2,3440.61,38,https://coolplanet.lk/images/products/P0216.jpg,Active,Fast Moving
P0217,Emerald Boys Wear Black,Kids,Boys Wear,Emerald,Kids,Kids,8Y,Black,Back to School,Sunrise Fashion,422.59,587.4,39,https://coolplanet.lk/images/products/P0217.jpg,Active,Normal
P0218,Miss Modano Kids Shorts Black,Kids,Kids Shorts,Miss Modano,Kids,Kids,8Y,Black,Summer,Sunrise Fashion,309.49,451.85,46,https://coolplanet.lk/images/products/P0218.jpg,Active,Slow Moving
P0219,Emerald Jackets Blue,Men,Jackets,Emerald,Men,Adult,XS,Blue,Winter,Blue Horizon Apparel,1509.39,2173.52,44,https://coolplanet.lk/images/products/P0219.jpg,Active,Normal
P0220,Libera Jeans Orange,Women,Jeans,Libera,Women,Adult,L,Orange,Summer,Colombo Garments,5177.96,6938.47,34,https://coolplanet.lk/images/products/P0220.jpg,Active,Slow Moving
P0221,Hustle Jackets Navy,Men,Jackets,Hustle,Men,Adult,L,Navy,All Season,Fashion Hub PVT,799.9,1119.86,40,https://coolplanet.lk/images/products/P0221.jpg,Active,Normal
P0222,Libera Sneakers Coral,Footwear,Sneakers,Libera,Kids,Kids,37,Coral,Festive,Colombo Garments,8559.11,11126.84,30,https://coolplanet.lk/images/products/P0222.jpg,Active,Trending
P0223,Libera Wallets White,Accessories,Wallets,Libera,Women,Adult,M,White,Festive,Fashion Hub PVT,2233.71,2948.5,32,https://coolplanet.lk/images/products/P0223.jpg,Active,Trending
P0224,Libera T-Shirts Purple,Men,T-Shirts,Libera,Men,Adult,M,Purple,Summer,Blue Horizon Apparel,3136.38,4014.56,28,https://coolplanet.lk/images/products/P0224.jpg,Active,Normal
P0225,King Street Caps Green,Accessories,Caps,King Street,Women,Adult,One Size,Green,Summer,Fashion Hub PVT,3641.28,4879.32,34,https://coolplanet.lk/images/products/P0225.jpg,Active,Fast Moving
P0226,Emerald Jeans Yellow,Men,Jeans,Emerald,Men,Adult,M,Yellow,Festive,Colombo Garments,2494.92,3368.14,35,https://coolplanet.lk/images/products/P0226.jpg,Active,Non Moving
P0227,Modano Jackets Navy,Women,Jackets,Modano,Women,Adult,M,Navy,Winter,Fashion Hub PVT,3556.56,5192.58,46,https://coolplanet.lk/images/products/P0227.jpg,Active,Slow Moving
P0228,Emerald Shoes Orange,Footwear,Shoes,Emerald,Kids,Kids,36,Orange,Back to School,Kandy Mills,4287.96,6003.15,40,https://coolplanet.lk/images/products/P0228.jpg,Active,Slow Moving
P0229,Emerald Trousers Red,Men,Trousers,Emerald,Men,Adult,M,Red,Summer,Kandy Mills,2938.79,4202.47,43,https://coolplanet.lk/images/products/P0229.jpg,Active,Slow Moving
P0230,Libera Jeans Teal,Women,Jeans,Libera,Women,Adult,S,Teal,Summer,Island Wear Ltd,1414.7,1768.37,25,https://coolplanet.lk/images/products/P0230.jpg,Active,Trending
P0231,Miss Modano Tops Blue,Women,Tops,Miss Modano,Women,Adult,L,Blue,All Season,Lanka Textiles,3804.59,5630.8,48,https://coolplanet.lk/images/products/P0231.jpg,Active,Slow Moving
P0232,Emerald Girls Wear Red,Kids,Girls Wear,Emerald,Kids,Kids,2Y,Red,Back to School,Blue Horizon Apparel,1036.14,1429.87,38,https://coolplanet.lk/images/products/P0232.jpg,Active,Non Moving
P0233,Hustle Jeans Pink,Women,Jeans,Hustle,Women,Adult,XXL,Pink,All Season,Island Wear Ltd,1984.7,2679.35,35,https://coolplanet.lk/images/products/P0233.jpg,Active,Normal
P0234,Hustle Sandals Yellow,Footwear,Sandals,Hustle,Women,Adult,42,Yellow,All Season,Colombo Garments,8345.43,11266.33,35,https://coolplanet.lk/images/products/P0234.jpg,Active,Normal
P0235,Libera Sneakers Cream,Footwear,Sneakers,Libera,Men,Adult,39,Cream,Summer,Sunrise Fashion,3395.61,4346.38,28,https://coolplanet.lk/images/products/P0235.jpg,Active,Fast Moving
P0236,Modano Sneakers Green,Footwear,Sneakers,Modano,Unisex,Adult,39,Green,All Season,Island Wear Ltd,1935.64,2864.75,48,https://coolplanet.lk/images/products/P0236.jpg,Active,Normal
P0237,Miss Modano Wallets Purple,Accessories,Wallets,Miss Modano,Unisex,Adult,L,Purple,Summer,Lanka Textiles,2695.56,4016.39,49,https://coolplanet.lk/images/products/P0237.jpg,Active,Normal
P0238,Modano Boys Wear Grey,Kids,Boys Wear,Modano,Kids,Kids,6Y,Grey,All Season,Fashion Hub PVT,1614.56,2405.7,49,https://coolplanet.lk/images/products/P0238.jpg,Active,Normal
P0239,Emerald Kids T-Shirts Red,Kids,Kids T-Shirts,Emerald,Kids,Kids,6Y,Red,Summer,Blue Horizon Apparel,1437.03,1983.1,38,https://coolplanet.lk/images/products/P0239.jpg,Active,Normal
P0240,Modano Polo Shirts Cream,Men,Polo Shirts,Modano,Men,Adult,XL,Cream,Winter,Fashion Hub PVT,1168.49,1659.25,42,https://coolplanet.lk/images/products/P0240.jpg,Active,Normal
P0241,Hustle Bags Green,Accessories,Bags,Hustle,Men,Adult,M,Green,Summer,Island Wear Ltd,942.43,1272.28,35,https://coolplanet.lk/images/products/P0241.jpg,Active,Slow Moving
P0242,Hustle Sandals Navy,Footwear,Sandals,Hustle,Kids,Kids,37,Navy,All Season,Fashion Hub PVT,3633.51,4905.24,35,https://coolplanet.lk/images/products/P0242.jpg,Active,Normal
P0243,Miss Modano Belts Blue,Accessories,Belts,Miss Modano,Unisex,Adult,M,Blue,Summer,Colombo Garments,3246.47,4804.77,48,https://coolplanet.lk/images/products/P0243.jpg,Active,Normal
P0244,Emerald Shorts Purple,Men,Shorts,Emerald,Men,Adult,XL,Purple,Summer,Island Wear Ltd,2419.12,3362.58,39,https://coolplanet.lk/images/products/P0244.jpg,Active,Non Moving
P0245,Emerald Jackets Coral,Men,Jackets,Emerald,Men,Adult,XL,Coral,Winter,Colombo Garments,1989.67,2885.02,45,https://coolplanet.lk/images/products/P0245.jpg,Active,Normal
P0246,Modano Caps Purple,Accessories,Caps,Modano,Unisex,Adult,One Size,Purple,All Season,Blue Horizon Apparel,2887.79,4273.93,48,https://coolplanet.lk/images/products/P0246.jpg,Active,Trending
P0247,Hustle Sneakers Green,Footwear,Sneakers,Hustle,Men,Adult,39,Green,All Season,Sunrise Fashion,2425.1,3176.88,31,https://coolplanet.lk/images/products/P0247.jpg,Active,Trending
P0248,Miss Modano Kids Shorts Blue,Kids,Kids Shorts,Miss Modano,Kids,Kids,10Y,Blue,Summer,Island Wear Ltd,1442.33,2120.23,47,https://coolplanet.lk/images/products/P0248.jpg,Active,Slow Moving
P0249,Libera Sneakers Orange,Footwear,Sneakers,Libera,Men,Adult,43,Orange,All Season,Blue Horizon Apparel,7877.43,10004.33,27,https://coolplanet.lk/images/products/P0249.jpg,Active,Normal
